source,building_id,longitude,latitude,height_m,층수,용도,종류
map1,1779,227872.08812979778,378786.90120860847,3.0,1,주택,일반주택
map1,1780,227883.23774255803,378790.5119234665,3.0,1,주택,일반주택
map1,1781,228431.90305953354,378593.9091732223,3.0,1,근린생활시설,주택외건물
map1,1782,228475.2916260784,378609.7191526247,3.0,1,근린생활시설,주택외건물
map1,1783,228503.9748585642,378598.57519302546,12.0,4,주택,연립주택
map1,1784,228655.4602176145,378630.47085339966,6.0,2,근린생활시설,주택외건물
map1,1785,228457.0924544662,378666.38885709795,3.0,1,주택,일반주택
map1,1786,228486.5986593503,378596.76434195024,3.0,1,기타시설,무벽건물
map1,1787,228469.01708732755,378671.344569516,15.0,5,주택,연립주택
map1,1788,228463.96134422385,378650.6395409403,3.0,1,기타시설,무벽건물
map1,1789,228456.5187781753,378643.21792432276,3.0,1,기타시설,무벽건물
map1,1790,228484.93677136875,378603.9177076806,3.0,1,주택,일반주택
map1,1791,228652.59200593387,378617.8942320873,3.0,1,기타시설,무벽건물
map1,1792,228526.64536251314,378609.4177962761,3.0,1,근린생활시설,주택외건물
map1,1793,227855.5372595386,378781.9658674867,3.0,1,기타시설,가건물
map1,1794,228480.04461107106,378649.22268472007,15.0,5,주택,연립주택
map1,1795,228484.0850681659,378614.36835200863,3.0,1,근린생활시설,주택외건물
map1,1796,228477.7760356168,378600.9971216363,3.0,1,기타시설,무벽건물
map1,1797,228471.91265520573,378598.10183479724,3.0,1,근린생활시설,주택외건물
map1,1798,227767.760002072,378613.96240015427,3.0,1,주택,일반주택
map1,1799,228785.88769145563,378891.9508681331,6.0,2,근린생활시설,주택외건물
map1,1800,228779.5369892015,378843.1301568022,3.0,1,근린생활시설,주택외건물
map1,1801,228763.26488893013,378848.31190000125,48.0,16,주택,아파트
map1,1802,228784.90744645087,378976.7196846712,3.0,1,주택,일반주택
map1,1803,228781.5252010121,378983.2647433425,3.0,1,주택,일반주택
map1,1804,228686.77169993133,379024.0592239257,3.0,1,교육연구시설,무벽건물
map1,1805,228683.31319647335,379041.76812660566,3.0,1,교육연구시설,무벽건물
map1,1806,228767.5935421124,378929.48587948346,3.0,1,근린생활시설,무벽건물
map1,1807,228678.38239044495,379090.6849504958,12.0,4,교육연구시설,주택외건물
map1,1808,228709.10404252404,379029.3947434136,12.0,4,교육연구시설,주택외건물
map1,1809,228745.5516109038,378901.87162338156,54.0,18,주택,아파트
map1,1810,228770.52035024698,378930.37103888736,3.0,1,근린생활시설,주택외건물
map1,1811,228777.60861820346,378886.0054041653,3.0,1,근린생활시설,주택외건물
map1,1812,228731.38513704285,379007.84139591793,3.0,1,교육연구시설,가건물
map1,1813,228710.97497169088,378958.22043497977,3.0,1,노유자(노인및어린이)시설,무벽건물
map1,1814,228702.63300965982,378968.7673159592,6.0,2,노유자(노인및어린이)시설,주택외건물
map1,1815,228773.4008145963,378988.2656366253,3.0,1,주택,일반주택
map1,1816,228771.41619598106,378972.81352005276,3.0,1,종교시설,무벽건물
map1,1817,228756.01247583661,378983.616619319,3.0,1,종교시설,주택외건물
map1,1818,228706.50659074183,379133.086388369,3.0,1,교육연구시설,무벽건물
map1,1819,228895.42075523068,378910.1070474447,3.0,1,근린생활시설,주택외건물
map1,1820,228892.3028896409,378861.5338468011,33.0,11,주택,아파트
map1,1821,228884.76155629975,378974.0620432138,51.0,17,주택,아파트
map1,1822,228890.8587909067,378925.43768083764,3.0,1,근린생활시설,주택외건물
map1,1823,228954.35790003266,378810.0404150189,6.0,2,근린생활시설,주택외건물
map1,1824,228942.6180555194,378805.1497110024,3.0,1,근린생활시설,무벽건물
map1,1825,229128.151495335,378807.8581192956,3.0,1,종교시설,주택외건물
map1,1826,229271.52694069076,378801.15862904815,3.0,1,주택,일반주택
map1,1827,229263.4303109918,378802.30979398114,3.0,1,주택,일반주택
map1,1828,229218.32602681642,378797.2733656296,3.0,1,주택,일반주택
map1,1829,229224.33058847202,378802.2916082845,3.0,1,주택,일반주택
map1,1830,229223.97389695313,378796.61316230276,3.0,1,기타시설,무벽건물
map1,1831,229227.3842926437,378798.1932701427,3.0,1,기타시설,무벽건물
map1,1832,229008.4980736961,378958.26726524055,3.0,1,근린생활시설,무벽건물
map1,1833,229220.20131705707,378855.0880492446,3.0,1,주택,일반주택
map1,1834,229032.4441612475,378943.43196066713,3.0,1,근린생활시설,무벽건물
map1,1835,229089.1017405063,378906.63148320833,3.0,1,근린생활시설,주택외건물
map1,1836,228946.8250502893,378927.9380638533,3.0,1,근린생활시설,무벽건물
map1,1837,229222.6043477985,378874.85461324133,15.0,5,주택,연립주택
map1,1838,229064.68316812473,378880.96208896016,3.0,1,근린생활시설,무벽건물
map1,1839,228984.4253084322,378824.33156023663,3.0,1,근린생활시설,무벽건물
map1,1840,228935.16362829955,378849.9574390513,3.0,1,근린생활시설,주택외건물
map1,1841,229142.06337222294,378819.0856724761,3.0,1,종교시설,무벽건물
map1,1842,229049.388394462,378869.3130863137,3.0,1,근린생활시설,무벽건물
map1,1843,228970.17206372335,378867.9857792274,3.0,1,근린생활시설,무벽건물
map1,1844,228941.07723864107,378839.33409869106,3.0,1,근린생활시설,무벽건물
map1,1845,229180.25912678696,378812.54659132485,3.0,1,기타시설,주택외건물
map1,1846,229171.86424553962,378823.42999317264,3.0,1,기타시설,주택외건물
map1,1847,229166.80486638448,378811.7124876328,3.0,1,기타시설,주택외건물
map1,1848,228921.70023718054,378931.8506700068,45.0,15,주택,아파트
map1,1849,229038.5058909822,378826.90916565,66.0,22,주택,아파트
map1,1850,229067.76094951868,378943.76991753053,66.0,22,주택,아파트
map1,1851,229131.1530829309,378927.648112725,66.0,22,주택,아파트
map1,1852,229004.4914975576,378893.2560812819,54.0,18,주택,아파트
map1,1853,228945.8986105876,378907.62795230676,3.0,1,근린생활시설,주택외건물
map1,1854,229173.51143771366,378807.83773256995,3.0,1,기타시설,무벽건물
map1,1855,229097.37737418967,378850.5012448527,3.0,1,근린생활시설,주택외건물
map1,1856,228994.9403156208,378843.55838847003,3.0,1,근린생활시설,무벽건물
map1,1857,228993.5902552104,378836.0097675954,3.0,1,근린생활시설,주택외건물
map1,1858,229048.10417810897,378889.35527247423,3.0,1,근린생활시설,주택외건물
map1,1859,229106.35506769276,378958.5072053525,3.0,1,근린생활시설,주택외건물
map1,1860,228978.02267313085,378889.54775616166,3.0,1,근린생활시설,무벽건물
map1,1861,229000.77652099702,378901.1774235876,3.0,1,근린생활시설,무벽건물
map1,1862,229023.51356654384,378912.5719885457,3.0,1,근린생활시설,무벽건물
map1,1863,228938.36587483867,378962.82491590705,3.0,1,근린생활시설,주택외건물
map1,1864,228929.7948430084,378945.235552844,3.0,1,근린생활시설,무벽건물
map1,1865,228906.60784257285,378934.09856629,3.0,1,근린생활시설,무벽건물
map1,1866,229011.769735956,378950.19119122566,3.0,1,근린생활시설,주택외건물
map1,1867,229092.4305074076,378877.9727569186,63.0,21,주택,아파트
map1,1868,229143.45224049775,378811.21828172373,6.0,2,종교시설,주택외건물
map1,1869,229097.15767677312,378932.87015156983,3.0,1,근린생활시설,가건물
map1,1870,229093.2871536453,378930.715245431,3.0,1,근린생활시설,가건물
map1,1871,229036.73249367747,378863.007263461,3.0,1,근린생활시설,가건물
map1,1872,228911.50971908934,378973.1022340051,3.0,1,근린생활시설,무벽건물
map1,1873,229114.07630631377,378905.5292868172,3.0,1,근린생활시설,주택외건물
map1,1874,229147.5212429362,378940.26335625624,3.0,1,근린생활시설,무벽건물
map1,1875,229296.1199616734,378822.9837396524,3.0,1,기타시설,무벽건물
map1,1876,229287.2198766734,378840.02725271764,3.0,1,기타시설,무벽건물
map1,1877,229276.03830999788,378833.7169873817,3.0,1,기타시설,무벽건물
map1,1878,229258.38955685784,378802.2870159526,3.0,1,기타시설,무벽건물
map1,1879,229287.04603630048,378838.33060514444,3.0,1,기타시설,무벽건물
map1,1880,229286.43777647562,378844.0699902179,3.0,1,주택,일반주택
map1,1881,229278.17270444662,378801.42608978174,3.0,1,주택,일반주택
map1,1882,229282.6923577932,378824.3311330374,3.0,1,주택,일반주택
map1,1883,229272.27447432416,378808.4470258002,3.0,1,주택,일반주택
map1,1884,229290.34393716493,378806.88239744975,3.0,1,주택,일반주택
map1,1885,229288.437845986,378816.0760735649,3.0,1,주택,일반주택
map1,1886,229286.49556419265,378813.09954796097,3.0,1,주택,일반주택
map1,1887,229278.35698119938,378817.18193322234,3.0,1,주택,일반주택
map1,1888,229276.4275452118,378828.98724334437,3.0,1,주택,일반주택
map1,1889,229280.06084563147,378845.1432127363,3.0,1,주택,일반주택
map1,1890,229294.72464780623,378815.7434571073,3.0,1,주택,일반주택
map1,1891,229267.20497142334,378808.6060945866,3.0,1,기타시설,무벽건물
map1,1892,229273.8759405761,378811.9993529172,3.0,1,주택,일반주택
map1,1893,229275.3971726241,378820.152081834,3.0,1,주택,일반주택
map1,1894,229281.08870761268,378827.11973536055,3.0,1,주택,일반주택
map1,1895,229271.72457126525,378831.55921613995,3.0,1,주택,일반주택
map1,1896,229251.40993838533,378805.8551972919,3.0,1,주택,일반주택
map1,1897,229280.09970245825,378841.75933369825,3.0,1,기타시설,무벽건물
map1,1898,229267.02946278287,378825.484050585,3.0,1,주택,일반주택
map1,1899,229226.2900214276,378806.4749865067,3.0,1,주택,일반주택
map1,1900,228971.90525075805,378957.848620077,66.0,22,주택,아파트
map1,1901,228922.81234049727,378852.91021372814,3.0,1,근린생활시설,무벽건물
map1,1902,229288.11049934415,378830.11057092797,3.0,1,주택,일반주택
map1,1903,228811.69162647304,378806.52677340654,3.0,1,근린생활시설,무벽건물
map1,1904,228796.2950195306,378798.7639679555,3.0,1,근린생활시설,무벽건물
map1,1905,228829.11291462716,378798.9081681452,3.0,1,근린생활시설,무벽건물
map1,1906,228834.47525635824,378800.9097387308,3.0,1,근린생활시설,가건물
map1,1907,228844.60816236484,378823.6222119189,3.0,1,근린생활시설,무벽건물
map1,1908,228827.7319116916,378815.03136242146,3.0,1,근린생활시설,무벽건물
map1,1909,228846.49156462037,378894.3184046083,45.0,15,주택,아파트
map1,1910,228822.68060114636,378942.85842189885,51.0,17,주택,아파트
map1,1911,228797.92362503157,378955.0278081376,3.0,1,근린생활시설,주택외건물
map1,1912,228885.32325758453,378833.4750590728,3.0,1,근린생활시설,무벽건물
map1,1913,228842.33647202177,378902.6509010249,3.0,1,근린생활시설,무벽건물
map1,1914,228819.8177574103,378890.6051948636,3.0,1,근린생활시설,무벽건물
map1,1915,228865.60605618125,378913.6480087112,3.0,1,근린생활시설,무벽건물
map1,1916,228870.18863144467,378939.3073621008,3.0,1,근린생활시설,무벽건물
map1,1917,228856.20467002277,378824.75031316926,3.0,1,근린생활시설,가건물
map1,1918,229240.42908162088,378804.9469320096,3.0,1,주택,일반주택
map1,1919,228771.94352512647,379572.67732876784,3.0,1,교육연구시설,무벽건물
map1,1920,228884.19694338876,379344.8857211851,12.0,4,교육연구시설,주택외건물
map1,1921,228918.35724762792,379528.13887469104,12.0,4,교육연구시설,주택외건물
map1,1922,228917.7386143591,379454.0234573968,12.0,4,교육연구시설,주택외건물
map1,1923,229225.065660661,379151.6235623919,3.0,1,교육연구시설,무벽건물
map1,1924,229243.5831999611,379129.20912145276,9.0,3,교육연구시설,주택외건물
map1,1925,229206.6301819412,379173.3646410551,9.0,3,교육연구시설,주택외건물
map1,1926,229259.19736020995,379101.4201111662,3.0,1,교육연구시설,무벽건물
map1,1927,229269.53641930895,379110.1509689272,3.0,1,교육연구시설,무벽건물
map1,1928,228931.20541622487,379378.12986094295,3.0,1,교육연구시설,무벽건물
map1,1929,228929.24736829652,379599.9985825329,3.0,1,교육연구시설,무벽건물
map1,1930,229057.95372324804,379434.85364758613,15.0,5,교육연구시설,주택외건물
map1,1931,229085.68704596368,379317.4462046017,9.0,3,교육연구시설,주택외건물
map1,1932,229151.7031438137,379239.19508231035,3.0,1,교육연구시설,무벽건물
map1,1933,229136.7756833714,379256.7437309784,9.0,3,교육연구시설,주택외건물
map1,1934,228948.82666932032,379289.1425559692,3.0,1,교육연구시설,주택외건물
map1,1935,228978.65073529532,379365.97199149994,9.0,3,교육연구시설,주택외건물
map1,1936,228985.14726521217,379244.05547026364,3.0,1,교육연구시설,무벽건물
map1,1937,228903.8108127608,379321.0651371328,3.0,1,교육연구시설,무벽건물
map1,1938,229188.6486797428,379195.6178494537,3.0,1,교육연구시설,무벽건물
map1,1939,229169.93137821264,379217.0304151482,9.0,3,교육연구시설,주택외건물
map1,1940,228936.1735287335,379643.0873952695,12.0,4,교육연구시설,주택외건물
map1,1941,229088.2291755824,379268.9921828929,3.0,1,교육연구시설,무벽건물
map1,1942,229134.4009017061,379306.53434455104,12.0,4,교육연구시설,무벽건물
map1,1943,229071.34743836537,379420.4614992841,3.0,1,교육연구시설,무벽건물
map1,1944,228962.46766629207,379475.2110282854,3.0,1,교육연구시설,무벽건물
map1,1945,228968.28761481232,379448.80260840064,3.0,1,교육연구시설,무벽건물
map1,1946,228985.32558620418,379511.3337807573,12.0,4,교육연구시설,주택외건물
map1,1947,229015.12162267865,379470.7854630949,15.0,5,교육연구시설,주택외건물
map1,1948,228952.96175697664,379417.5137341855,15.0,5,교육연구시설,주택외건물
map1,1949,229085.12999013864,379386.5195134604,12.0,4,교육연구시설,주택외건물
map1,1950,229024.53407286355,379336.21890555345,12.0,4,교육연구시설,주택외건물
map1,1951,229237.01007687376,379824.7500500514,3.0,1,교육연구시설,가건물
map1,1952,229069.8830091588,379828.02131095214,6.0,2,교육연구시설,주택외건물
map1,1953,228944.05606298265,379505.3218247164,3.0,1,교육연구시설,무벽건물
map1,1954,228925.87371514007,379490.4417686055,3.0,1,교육연구시설,무벽건물
map1,1955,228973.50121861245,379470.5826511885,3.0,1,교육연구시설,무벽건물
map1,1956,228956.1668844433,379454.40563665004,3.0,1,교육연구시설,무벽건물
map1,1957,228937.10712292386,379554.81232566695,3.0,1,교육연구시설,주택외건물
map1,1958,228975.9366611897,379401.9667619064,3.0,1,교육연구시설,무벽건물
map1,1959,229012.8206249949,379358.5525345664,3.0,1,교육연구시설,무벽건물
map1,1960,229021.9651825192,379440.549237569,3.0,1,교육연구시설,무벽건물
map1,1961,229099.0143773845,379844.41746386985,3.0,1,교육연구시설,주택외건물
map1,1962,229078.58246520223,379814.83805462974,3.0,1,교육연구시설,무벽건물
map1,1963,228862.88708176333,379831.6458900577,3.0,1,교육연구시설,주택외건물
map1,1964,228835.3520210004,379829.8908086918,3.0,1,교육연구시설,주택외건물
map1,1965,228845.355517932,379828.01488726784,3.0,1,교육연구시설,주택외건물
map1,1966,228806.463485499,379824.9738763527,6.0,2,교육연구시설,주택외건물
map1,1967,228890.90927520453,379494.16979982937,3.0,1,교육연구시설,무벽건물
map1,1968,229156.15358074548,379065.77305349463,3.0,1,교육연구시설,주택외건물
